слой,орган,образец,идентификатор,группа,значение
органоид,желудок,4,ACH-002730,Necroptosis initiators,14.066194534301758
органоид,желудок,5,ACH-002731,Necroptosis initiators,7.685901641845703
органоид,желудок,6,ACH-002733,Necroptosis initiators,5.2895965576171875
органоид,желудок,7,ACH-002734,Necroptosis initiators,4.0860748291015625
органоид,желудок,8,ACH-002735,Necroptosis initiators,17.338275909423828
органоид,желудок,9,ACH-002736,Necroptosis initiators,10.063400268554688
органоид,желудок,10,ACH-002737,Necroptosis initiators,31.68117332458496
органоид,желудок,16,ACH-002746,Necroptosis initiators,27.646141052246094
органоид,желудок,17,ACH-002748,Necroptosis initiators,0.0
органоид,желудок,18,ACH-002751,Necroptosis initiators,20.274555206298828
органоид,желудок,19,ACH-002757,Necroptosis initiators,23.312915802001953
органоид,желудок,20,ACH-002777,Necroptosis initiators,10.818290710449219
органоид,желудок,28,ACH-002919,Necroptosis initiators,17.11261558532715
органоид,желудок,34,ACH-002952,Necroptosis initiators,9.84042739868164
органоид,желудок,35,ACH-002955,Necroptosis initiators,6.321189880371094
органоид,желудок,36,ACH-002957,Necroptosis initiators,14.079627990722656
органоид,желудок,37,ACH-002958,Necroptosis initiators,14.823768615722656
органоид,желудок,38,ACH-002962,Necroptosis initiators,22.168495178222656
органоид,желудок,39,ACH-002963,Necroptosis initiators,10.772621154785156
органоид,желудок,40,ACH-002967,Necroptosis initiators,15.084354400634766
органоид,желудок,41,ACH-002968,Necroptosis initiators,15.72372817993164
органоид,желудок,42,ACH-002969,Necroptosis initiators,19.780250549316406
органоид,желудок,43,ACH-002972,Necroptosis initiators,10.616809844970703
органоид,желудок,44,ACH-002978,Necroptosis initiators,4.110252380371094
органоид,желудок,45,ACH-002979,Necroptosis initiators,18.055557250976562
органоид,желудок,46,ACH-002982,Necroptosis initiators,3.718029022216797
органоид,желудок,128,ACH-003416,Necroptosis initiators,13.168922424316406
органоид,желудок,129,ACH-003424,Necroptosis initiators,21.988502502441406
органоид,желудок,130,ACH-003425,Necroptosis initiators,14.692132949829102
органоид,желудок,137,ACH-003624,Necroptosis initiators,14.947344779968262
органоид,желудок,138,ACH-003626,Necroptosis initiators,1.6333541870117188
органоид,желудок,139,ACH-003627,Necroptosis initiators,5.029014587402344
органоид,желудок,140,ACH-003628,Necroptosis initiators,5.789279937744141
органоид,желудок,141,ACH-003629,Necroptosis initiators,8.798088073730469
органоид,желудок,142,ACH-003630,Necroptosis initiators,17.150222778320312
органоид,желудок,143,ACH-003631,Necroptosis initiators,19.156993865966797
органоид,желудок,4,ACH-002730,Pyroptosis executioners,8.857185363769531
органоид,желудок,5,ACH-002731,Pyroptosis executioners,-10.431442260742188
органоид,желудок,6,ACH-002733,Pyroptosis executioners,-0.026866912841796875
органоид,желудок,7,ACH-002734,Pyroptosis executioners,6.146568298339844
органоид,желудок,8,ACH-002735,Pyroptosis executioners,-3.7180252075195312
органоид,желудок,9,ACH-002736,Pyroptosis executioners,10.920372009277344
органоид,желудок,10,ACH-002737,Pyroptosis executioners,43.92864990234375
органоид,желудок,16,ACH-002746,Pyroptosis executioners,10.786052703857422
органоид,желудок,17,ACH-002748,Pyroptosis executioners,-9.262840270996094
органоид,желудок,18,ACH-002751,Pyroptosis executioners,7.1298065185546875
органоид,желудок,19,ACH-002757,Pyroptosis executioners,-8.491836547851562
органоид,желудок,20,ACH-002777,Pyroptosis executioners,2.3855514526367188
органоид,желудок,28,ACH-002919,Pyroptosis executioners,-12.618202209472656
органоид,желудок,34,ACH-002952,Pyroptosis executioners,24.588977813720703
органоид,желудок,35,ACH-002955,Pyroptosis executioners,10.361595153808594
органоид,желудок,36,ACH-002957,Pyroptosis executioners,9.08016586303711
органоид,желудок,37,ACH-002958,Pyroptosis executioners,-7.55694580078125
органоид,желудок,38,ACH-002962,Pyroptosis executioners,-9.687294006347656
органоид,желудок,39,ACH-002963,Pyroptosis executioners,-12.526863098144531
органоид,желудок,40,ACH-002967,Pyroptosis executioners,19.30474853515625
органоид,желудок,41,ACH-002968,Pyroptosis executioners,5.8322601318359375
органоид,желудок,42,ACH-002969,Pyroptosis executioners,11.468406677246094
органоид,желудок,43,ACH-002972,Pyroptosis executioners,28.31103515625
органоид,желудок,44,ACH-002978,Pyroptosis executioners,22.77294158935547
органоид,желудок,45,ACH-002979,Pyroptosis executioners,12.572532653808594
органоид,желудок,46,ACH-002982,Pyroptosis executioners,-8.927032470703125
органоид,желудок,128,ACH-003416,Pyroptosis executioners,3.4171524047851562
органоид,желудок,129,ACH-003424,Pyroptosis executioners,10.517410278320312
органоид,желудок,130,ACH-003425,Pyroptosis executioners,9.574470520019531
органоид,желудок,137,ACH-003624,Pyroptosis executioners,6.917579650878906
органоид,желудок,138,ACH-003626,Pyroptosis executioners,7.707393646240234
органоид,желудок,139,ACH-003627,Pyroptosis executioners,6.151947021484375
органоид,желудок,140,ACH-003628,Pyroptosis executioners,3.2183609008789062
органоид,желудок,141,ACH-003629,Pyroptosis executioners,-8.4542236328125
органоид,желудок,142,ACH-003630,Pyroptosis executioners,3.7825088500976562
органоид,желудок,143,ACH-003631,Pyroptosis executioners,6.987434387207031
органоид,желудок,4,ACH-002730,Pyroptosis initiators,11.20782470703125
органоид,желудок,5,ACH-002731,Pyroptosis initiators,4.749622344970703
органоид,желудок,6,ACH-002733,Pyroptosis initiators,0.0
органоид,желудок,7,ACH-002734,Pyroptosis initiators,2.9631423950195312
органоид,желудок,8,ACH-002735,Pyroptosis initiators,9.625511169433594
органоид,желудок,9,ACH-002736,Pyroptosis initiators,0.0
органоид,желудок,10,ACH-002737,Pyroptosis initiators,18.641199111938477
органоид,желудок,16,ACH-002746,Pyroptosis initiators,14.031269073486328
органоид,желудок,17,ACH-002748,Pyroptosis initiators,2.3533172607421875
органоид,желудок,18,ACH-002751,Pyroptosis initiators,18.638511657714844
органоид,желудок,19,ACH-002757,Pyroptosis initiators,2.119598388671875
органоид,желудок,20,ACH-002777,Pyroptosis initiators,19.146249771118164
органоид,желудок,28,ACH-002919,Pyroptosis initiators,1.4721755981445312
органоид,желудок,34,ACH-002952,Pyroptosis initiators,9.73834228515625
органоид,желудок,35,ACH-002955,Pyroptosis initiators,0.0
органоид,желудок,36,ACH-002957,Pyroptosis initiators,6.313133239746094
органоид,желудок,37,ACH-002958,Pyroptosis initiators,3.868471145629883
органоид,желудок,38,ACH-002962,Pyroptosis initiators,13.343544006347656
органоид,желудок,39,ACH-002963,Pyroptosis initiators,2.0013980865478516
органоид,желудок,40,ACH-002967,Pyroptosis initiators,6.562969207763672
органоид,желудок,41,ACH-002968,Pyroptosis initiators,9.330001831054688
органоид,желудок,42,ACH-002969,Pyroptosis initiators,10.084892272949219
органоид,желудок,43,ACH-002972,Pyroptosis initiators,0.0
органоид,желудок,44,ACH-002978,Pyroptosis initiators,0.9053287506103516
органоид,желудок,45,ACH-002979,Pyroptosis initiators,10.388458251953125
органоид,желудок,46,ACH-002982,Pyroptosis initiators,3.2290992736816406
органоид,желудок,128,ACH-003416,Pyroptosis initiators,1.2277030944824219
органоид,желудок,129,ACH-003424,Pyroptosis initiators,11.4066162109375
органоид,желудок,130,ACH-003425,Pyroptosis initiators,12.916397094726562
органоид,желудок,137,ACH-003624,Pyroptosis initiators,10.388458251953125
органоид,желудок,138,ACH-003626,Pyroptosis initiators,3.0947799682617188
органоид,желудок,139,ACH-003627,Pyroptosis initiators,5.0182647705078125
органоид,желудок,140,ACH-003628,Pyroptosis initiators,-3.245220184326172
органоид,желудок,141,ACH-003629,Pyroptosis initiators,9.851171493530273
органоид,желудок,142,ACH-003630,Pyroptosis initiators,10.38039779663086
органоид,желудок,143,ACH-003631,Pyroptosis initiators,0.0
2D,желудок,10,ACH-000678,Apoptosis executioners,-1.5527572631835938
2D,желудок,16,ACH-000633,Apoptosis executioners,1.1336746215820312
2D,желудок,27,ACH-000880,Apoptosis executioners,8.397804260253906
2D,желудок,37,ACH-000344,Apoptosis executioners,-13.015792846679688
2D,желудок,56,ACH-000847,Apoptosis executioners,-9.214485168457031
2D,желудок,78,ACH-001653,Apoptosis executioners,1.015472412109375
2D,желудок,97,ACH-002544,Apoptosis executioners,-0.6689300537109375
2D,желудок,118,ACH-000758,Apoptosis executioners,2.936279296875
2D,желудок,123,ACH-002446,Apoptosis executioners,3.1968612670898438
2D,желудок,141,ACH-000144,Apoptosis executioners,3.409088134765625
2D,желудок,153,ACH-000507,Apoptosis executioners,-1.7811050415039062
2D,желудок,157,ACH-000908,Apoptosis executioners,4.532020568847656
2D,желудок,184,ACH-000225,Apoptosis executioners,-6.716094970703125
2D,желудок,199,ACH-000356,Apoptosis executioners,-0.8059310913085938
2D,желудок,207,ACH-000255,Apoptosis executioners,1.28948974609375
2D,желудок,226,ACH-000764,Apoptosis executioners,-7.787994384765625
2D,желудок,230,ACH-001664,Apoptosis executioners,-4.854393005371094
2D,желудок,235,ACH-000948,Apoptosis executioners,2.858367919921875
2D,желудок,247,ACH-000427,Apoptosis executioners,1.2223358154296875
2D,желудок,286,ACH-000911,Apoptosis executioners,3.6508712768554688
2D,желудок,335,ACH-000616,Apoptosis executioners,6.785942077636719
2D,желудок,362,ACH-000761,Apoptosis executioners,-5.074676513671875
2D,желудок,363,ACH-000466,Apoptosis executioners,-2.3748092651367188
2D,желудок,398,ACH-003437,Apoptosis executioners,2.74822998046875
2D,желудок,10,ACH-000678,Apoptosis initiators,-1.0544281005859375
2D,желудок,16,ACH-000633,Apoptosis initiators,-1.0302448272705078
2D,желудок,27,ACH-000880,Apoptosis initiators,0.7186203002929688
2D,желудок,37,ACH-000344,Apoptosis initiators,-1.035623550415039
2D,желудок,56,ACH-000847,Apoptosis initiators,-4.290241241455078
2D,желудок,78,ACH-001653,Apoptosis initiators,0.6877288818359375
2D,желудок,97,ACH-002544,Apoptosis initiators,5.931659698486328
2D,желудок,118,ACH-000758,Apoptosis initiators,1.3351593017578125
2D,желудок,123,ACH-002446,Apoptosis initiators,1.2921791076660156
2D,желудок,141,ACH-000144,Apoptosis initiators,0.4566917419433594
2D,желудок,153,ACH-000507,Apoptosis initiators,0.5346012115478516
2D,желудок,157,ACH-000908,Apoptosis initiators,0.54400634765625
2D,желудок,184,ACH-000225,Apoptosis initiators,2.1719894409179688
2D,желудок,199,ACH-000356,Apoptosis initiators,-1.1336822509765625
2D,желудок,207,ACH-000255,Apoptosis initiators,0.3747596740722656
2D,желудок,226,ACH-000764,Apoptosis initiators,-0.8072700500488281
